analysis_name,dataset_name,target_gene,clock_gene,significant,p_value,q_value,significant_after_fdr,effect_size_f2,effect_size_interpretation,significant_terms,tier
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Mdm2,Nr1d2,FALSE,1,1,FALSE,0.05647670105814028,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Per2,FALSE,1,1,FALSE,0.12036964554772504,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Arntl,FALSE,1,1,FALSE,0.12036964554772833,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Clock,FALSE,1,1,FALSE,0.12036964554772783,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Per1,FALSE,1,1,FALSE,0.12036964554772882,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Cry2,FALSE,1,1,FALSE,0.12036964554772718,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Nr1d1,FALSE,1,1,FALSE,0.12036964554772817,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Nr1d2,FALSE,1,1,FALSE,0.120369645547728,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Per2,FALSE,1,1,FALSE,0.28208515495803155,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Arntl,FALSE,1,1,FALSE,0.2820851549580306,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Per1,FALSE,1,1,FALSE,0.28208515495803316,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Cry1,FALSE,1,1,FALSE,0.2820851549580306,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Cry2,FALSE,1,1,FALSE,0.28208515495803016,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Nr1d1,FALSE,1,1,FALSE,0.2820851549580313,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Nr1d2,FALSE,1,1,FALSE,0.282085154958032,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Arntl,FALSE,1,1,FALSE,0.06065650857956795,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Clock,FALSE,1,1,FALSE,0.06065650857957216,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Per1,FALSE,1,1,FALSE,0.06065650857956753,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Cry1,FALSE,1,1,FALSE,0.060656508579570056,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Cry2,FALSE,1,1,FALSE,0.06065650857956598,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Nr1d1,FALSE,1,1,FALSE,0.06065650857957047,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Nr1d2,FALSE,1,1,FALSE,0.06065650857956977,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Per2,FALSE,1,1,FALSE,0.6348701280560705,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Arntl,FALSE,1,1,FALSE,0.6348701280560768,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Per1,FALSE,1,1,FALSE,0.6348701280560736,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Cry1,FALSE,1,1,FALSE,0.6348701280560802,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Cry2,FALSE,1,1,FALSE,0.6348701280560749,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Nr1d1,FALSE,1,1,FALSE,0.6348701280560793,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Nr1d2,FALSE,1,1,FALSE,0.6348701280560812,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Arntl,FALSE,1,1,FALSE,0.14614196117575803,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Clock,FALSE,1,1,FALSE,0.14614196117576064,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Per1,FALSE,1,1,FALSE,0.14614196117575906,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Cry1,FALSE,1,1,FALSE,0.1461419611757596,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Cry2,FALSE,1,1,FALSE,0.14614196117576098,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Nr1d1,FALSE,1,1,FALSE,0.14614196117575734,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Nr1d2,FALSE,1,1,FALSE,0.1461419611757622,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Tead1,Clock,FALSE,1,1,FALSE,0.6347467430780543,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Tead1,Per1,FALSE,1,1,FALSE,0.6347467430780522,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Tead1,Nr1d2,FALSE,1,1,FALSE,0.6347467430780517,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Myc,Per2,FALSE,1,1,FALSE,0.0908402706480028,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Myc,Cry2,FALSE,1,1,FALSE,0.09084027064800237,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Ccnb1,Arntl,FALSE,1,1,FALSE,0.6762787874720404,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Ccnb1,Nr1d2,FALSE,1,1,FALSE,0.6762787874720411,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Mdm2,Per2,FALSE,1,1,FALSE,0.05647670105814467,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Mdm2,Nr1d1,FALSE,1,1,FALSE,0.05647670105814935,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Atm,Cry1,FALSE,1,1,FALSE,0.12036964554772768,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Chek2,Clock,FALSE,1,1,FALSE,0.2820851549580338,medium,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Bcl2,Per2,FALSE,1,1,FALSE,0.060656508579573984,small,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Hif1a,Clock,FALSE,1,1,FALSE,0.6348701280560758,large,,EXPLORE
Full Analysis - GSE54650_Lung_circadian,GSE54650_Lung_circadian.csv,Pparg,Per2,FALSE,1,1,FALSE,0.14614196117575629,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Nr1d2,FALSE,0.09496695356919904,0.5870532610922845,FALSE,1.008814587723266,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Nr1d2,FALSE,0.10582910300945425,0.5870532610922845,FALSE,1.254019639101053,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Per1,FALSE,0.10993900203912865,0.5870532610922845,FALSE,1.008814587723266,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Per1,FALSE,0.1137508536064944,0.5870532610922845,FALSE,1.254019639101054,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Cry2,FALSE,0.12939549064251388,0.5870532610922845,FALSE,1.254019639101053,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Cry1,FALSE,0.1302916838130379,0.5870532610922845,FALSE,1.0088145877232637,large,R_n_1_sin;R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Per2,FALSE,0.13771200482001245,0.5870532610922845,FALSE,1.0088145877232615,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Cry2,FALSE,0.1394125543903577,0.5870532610922845,FALSE,1.0088145877232624,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Arntl,FALSE,0.14374280820217766,0.5870532610922845,FALSE,1.0088145877232608,large,R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Clock,FALSE,0.1461344898637318,0.5870532610922845,FALSE,1.0088145877232602,large,R_n_1_cos;R_n_2_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Myc,Nr1d1,FALSE,0.1561036551206998,0.5870532610922845,FALSE,1.0088145877232588,large,R_n_2_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Cry1,FALSE,0.15614897948128625,0.5870532610922845,FALSE,1.2540196391010616,large,R_n_1_cos,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Clock,FALSE,0.17229583158901463,0.5870532610922845,FALSE,1.2540196391010563,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Nr1d1,FALSE,0.17866838381069527,0.5870532610922845,FALSE,1.2540196391010563,large,R_n_1_sin,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Arntl,FALSE,0.2203793911158689,0.6758301327553313,FALSE,1.2540196391010519,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Wee1,Per2,FALSE,0.27863252893999046,0.8010685207024726,FALSE,1.254019639101054,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Clock,FALSE,0.4285474987531934,0.8365081187348457,FALSE,0.45966991039781074,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Cry1,FALSE,0.42869672724351204,0.8365081187348457,FALSE,0.45966991039781074,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Per2,FALSE,0.5165791725830751,0.8365081187348457,FALSE,0.45966991039781285,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Nr1d2,FALSE,0.5345484123130877,0.8365081187348457,FALSE,0.45966991039780575,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Arntl,FALSE,0.552891762131857,0.8365081187348457,FALSE,0.45966991039780986,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Nr1d1,FALSE,0.5932233946526893,0.8365081187348457,FALSE,0.45966991039781135,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Nr1d2,FALSE,0.6287026487153629,0.8365081187348457,FALSE,0.7427269622474925,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Per1,FALSE,0.6287138598899178,0.8365081187348457,FALSE,0.4596699103978069,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Per1,FALSE,0.6365192000883866,0.8365081187348457,FALSE,0.7427269622474945,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Per2,FALSE,0.643755838602047,0.8365081187348457,FALSE,0.16520707564067874,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Cry2,FALSE,0.6598515611349036,0.8365081187348457,FALSE,0.7427269622474935,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Clock,FALSE,0.6609871699118193,0.8365081187348457,FALSE,0.1652070756406807,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Arntl,FALSE,0.6653817153055135,0.8365081187348457,FALSE,0.16520707564067807,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Cry1,FALSE,0.6775337302871458,0.8365081187348457,FALSE,0.1652070756406797,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Hif1a,Cry2,FALSE,0.6820660394169114,0.8365081187348457,FALSE,0.45966991039780636,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Per2,FALSE,0.6836412949098456,0.8365081187348457,FALSE,0.2574398158611566,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Arntl,FALSE,0.6846947896572129,0.8365081187348457,FALSE,0.2574398158611535,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Nr1d1,FALSE,0.6940528160899415,0.8365081187348457,FALSE,0.2574398158611546,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Nr1d1,FALSE,0.7005747535057196,0.8365081187348457,FALSE,0.1652070756406759,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Nr1d1,FALSE,0.7330014193134833,0.8365081187348457,FALSE,0.742726962247494,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Cry2,FALSE,0.7343435611384361,0.8365081187348457,FALSE,0.2574398158611557,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Nr1d2,FALSE,0.7506745962234014,0.8365081187348457,FALSE,0.1652070756406802,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Per1,FALSE,0.7704693947186971,0.8365081187348457,FALSE,0.2574398158611546,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Arntl,FALSE,0.7857794974477823,0.8365081187348457,FALSE,0.742726962247498,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Clock,FALSE,0.7877735379912725,0.8365081187348457,FALSE,0.25743981586115644,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Cry1,FALSE,0.796769021787048,0.8365081187348457,FALSE,0.25743981586115533,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Per1,FALSE,0.8007456985917951,0.8365081187348457,FALSE,0.1652070756406797,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Atm,Nr1d2,FALSE,0.8066168440063226,0.8365081187348457,FALSE,0.2574398158611546,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdk1,Cry2,FALSE,0.8183231596319143,0.8365081187348457,FALSE,0.1652070756406792,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Per2,FALSE,0.8485616472393485,0.8485616472393483,FALSE,0.7427269622474955,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Nr1d1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Nr1d2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Per2,FALSE,1,1,FALSE,0.14997465388136902,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Clock,FALSE,1,1,FALSE,0.14997465388136902,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Per1,FALSE,1,1,FALSE,0.1499746538813698,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Cry1,FALSE,1,1,FALSE,0.14997465388136857,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Cry2,FALSE,1,1,FALSE,0.1499746538813695,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnd1,Nr1d1,FALSE,1,1,FALSE,0.14997465388136902,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Per2,FALSE,1,1,FALSE,0.08931979596395688,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Arntl,FALSE,1,1,FALSE,0.08931979596395527,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Clock,FALSE,1,1,FALSE,0.08931979596395544,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Per1,FALSE,1,1,FALSE,0.08931979596395817,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Cry1,FALSE,1,1,FALSE,0.08931979596395864,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Nr1d1,FALSE,1,1,FALSE,0.08931979596395864,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Lgr5,Nr1d2,FALSE,1,1,FALSE,0.08931979596395849,small,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Axin2,Per2,FALSE,1,1,FALSE,0.21401397759731516,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Axin2,Arntl,FALSE,1,1,FALSE,0.21401397759731366,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Axin2,Clock,FALSE,1,1,FALSE,0.2140139775973146,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Axin2,Cry2,FALSE,1,1,FALSE,0.21401397759731686,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Axin2,Nr1d2,FALSE,1,1,FALSE,0.21401397759731536,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Per2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Arntl,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Clock,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Per1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Cry1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Cdkn1a,Cry2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Arntl,FALSE,1,1,FALSE,0.15726372807777803,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Clock,FALSE,1,1,FALSE,0.1572637280777774,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Per1,FALSE,1,1,FALSE,0.15726372807777675,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Cry1,FALSE,1,1,FALSE,0.1572637280777774,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Cry2,FALSE,1,1,FALSE,0.15726372807777803,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Nr1d1,FALSE,1,1,FALSE,0.15726372807777803,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Ccnb1,Nr1d2,FALSE,1,1,FALSE,0.15726372807777633,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Per2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Arntl,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Clock,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Per1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Cry1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Cry2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Nr1d1,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Tp53,Nr1d2,FALSE,1,1,FALSE,,,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Per2,FALSE,1,1,FALSE,0.16390852789982527,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Arntl,FALSE,1,1,FALSE,0.16390852789982463,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Per1,FALSE,1,1,FALSE,0.163908527899827,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Cry1,FALSE,1,1,FALSE,0.16390852789982527,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Cry2,FALSE,1,1,FALSE,0.1639085278998262,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Nr1d1,FALSE,1,1,FALSE,0.16390852789982432,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Mdm2,Nr1d2,FALSE,1,1,FALSE,0.16390852789982574,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Per2,FALSE,1,1,FALSE,0.176587582631405,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Arntl,FALSE,1,1,FALSE,0.1765875826314085,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Clock,FALSE,1,1,FALSE,0.17658758263140636,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Per1,FALSE,1,1,FALSE,0.17658758263140792,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Cry1,FALSE,1,1,FALSE,0.17658758263140714,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Cry2,FALSE,1,1,FALSE,0.17658758263140695,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Nr1d1,FALSE,1,1,FALSE,0.17658758263140753,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Chek2,Nr1d2,FALSE,1,1,FALSE,0.17658758263140886,medium,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Clock,FALSE,1,1,FALSE,0.742726962247492,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bcl2,Cry1,FALSE,1,1,FALSE,0.742726962247495,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bax,Per2,FALSE,1,1,FALSE,1.0033259037110747,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bax,Clock,FALSE,1,1,FALSE,1.0033259037110656,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bax,Per1,FALSE,1,1,FALSE,1.0033259037110616,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bax,Cry1,FALSE,1,1,FALSE,1.003325903711071,large,,EXPLORE
Full Analysis - GSE54650_Muscle_circadian,GSE54650_Muscle_circadian.csv,Bax,Cry2,FALSE,1,1,FALSE,1.0033259037110587,large,,EXPLORE
